komentar;value;clean_text;sentiment;sentiment_label
Pubg skarang banyak bug nya pas d loby server tidak merespon pdahal pke wifi kecepatan 72,percma tiap hari main dpt poin pas uda masuk pertandingan server tidak merespon tw tw sdah dc g bsa masuk pertempuran, mkin lama mkin gjls game ini, q player lama dri season 4 sdh main pubg bru season ini aj ky ud g gna ni game,. Mohon d perbaikin, hal seperti ini percma kita kumpulin poin, tw tw rank sdah turun,. Q liat d yg bilangnya bug loby, ud lma kya gni,. Tp pihak tencent kya bodo amat,..;1;pubg skarang bug nya pas d loby server merespon pdahal pke wifi kecepatan 72percma main dpt poin pas uda masuk pertandingan server merespon tw tw sdah dc g bsa masuk pertempuran mkin mkin gjls game q player dri season 4 sdh main pubg bru season aj ky ud g gna ni game mohon d perbaikin percma kumpulin poin tw tw rank sdah turun q liat d bilangnya bug loby ud lma kya gni tp tencent kya bodo;0;netral
Hallo TENCEN boleh gak yang make Iped jangan di gabung game playnya sama yang Make HP, Terlalu berat, mana rekoilnya gampang di kontrol, pandangannya luas. Lah kita orang susah yang bisanya cuman make HP bisa apa. ?? Sekedar saran Aja Yah, Terimakasih TENCEN... ??;5;hallo tencen gak make iped gabung game playnya make hp berat rekoilnya gampang kontrol pandangannya luas orang susah bisanya cuman make hp sekedar saran aja yah terimakasih tencen;0;netral
Dear tencent........ Kenapa ketika, masuk in game server tidak pernah merespon, tolong apakah itu bug atau jaringan.... Tolong di bantu..;1;dear tencent masuk in game server merespon tolong bug jaringan tolong bantu;3818;positif
Ini tencent update nya kok digabung ya file tambahan sama update nya.Padahal update nya +400mb.Udah sampai 400-an minta lagi update file tambahan udah gitu digabung kan bingung gua sama tencent ni.Saya juga meminta supaya tencent memperbaiki bug dan pengoptimalan fitur dan jangan cuma pajang baju keren tapi yang dapat malah ampas kasih keringanan buat ngegacha biar gak kecewa.Udah capek capek topup uc tapi malah dapat ampas bagi old player di game ini walaupun saya masih player baru.;4;tencent update nya digabung ya file tambahan update nyapadahal update nya 400mbudah 400an update file tambahan udah gitu digabung bingung gua tencent nisaya tencent memperbaiki bug pengoptimalan fitur pajang baju keren ampas kasih keringanan ngegacha biar gak kecewaudah capek capek topup uc ampas old player game player;0;netral
Memang keren sih?? Tapi, tolong perbaiki bunyi senjatanya. Kasih keren lagilah bunyi senjatanya, pasti makin keren bugnya.;5;keren sih tolong perbaiki bunyi senjatanya kasih keren lagilah bunyi senjatanya keren bugnya;0;netral
Makin lama pubg makin jelek saja jaringannya,padahal main game lain pake jaringan yang sama enak enak saja,ping masih hijau tapi masih saja lag,gimana mau main dengan fun,kacau;1;pubg jelek jaringannyapadahal main game pake jaringan enak enak sajaping hijau laggimana main funkacau;0;netral
Menurut saya game play nya sudah bagus, semua oke, yg perlu di perbaiki hanya performa game nya, hp saya spek Snapdragon 720g aja cuma kebuka Smooth ultra;4;game play nya bagus oke perbaiki performa game nya hp spek snapdragon 720g aja kebuka smooth ultra;34;positif
Kenapa ini pubg woi_- jaringan enak tetep aja jaringan gagal terus, padahal udh ku hps data unduh lagi tapi tetep aja sama, tolong developer nya di kasih saran kenapa ini?? untuk sementara b3 dlu;3;pubg woi_ jaringan enak tetep aja jaringan gagal udh ku hps data unduh tetep aja tolong developer nya kasih saran b3 dlu;0;netral
Jaringan bagus,device oke,tapi sering ngebug.......pas close combat tiba tiba nge freeze......tolong dong perbaiki;3;jaringan bagusdevice oketapi ngebugpas close combat nge freezetolong perbaiki;-34;negatif
Game nya sangat bagus tpi syang bug nya lagi kurangin setiap ada event pasti bug nya selalu ada Karna aku pencinta pubg aku kasi bintang 5 semoga ke depannya lebih di perbaiki lagi??;5;game nya bagus tpi syang bug nya kurangin event bug nya karna pencinta pubg kasi bintang 5 semoga depannya perbaiki;0;netral
Game nya bagus tapi kenapa ya setiap saya mau main terkadang dia gak mau lari udah di pencet tombol lari juga tetap gak lari itu bug atau jaringan saya yang lag ya ,jadi tolong ya Tecent dibantu;5;game nya bagus ya main terkadang gak lari udah pencet tombol lari gak lari bug jaringan lag ya tolong ya tecent dibantu;-34;negatif
*penggemar no1 game shooter realistis* Btw masalah performa hari hari ini agak down karena seeing fc dan fps ga stabil (setting smooth 30 fps) Tetapi ingat: I ALWAYS COMEBACK! Pls jangan hilangkan game ini di android 10 karena kawan saya ada di android 10???????? Respect kepada Tencent karena sudah mengembangkan game pubg yg gw suka dari bocil soalnya gw beda dari yg lain gw suka pubg, bocil laen suka epep ya lain dikit gangaruh tapi tambahkan lah sedikit optimisasi untuk hp sekelas oppo A16;5;penggemar no1 game shooter realistis btw performa down seeing fc fps ga stabil setting smooth 30 fps i always comeback pls hilangkan game android 10 kawan android 10 respect tencent mengembangkan game pubg gw suka bocil gw beda gw suka pubg bocil laen suka epep ya dikit gangaruh tambahkan optimisasi hp sekelas oppo a16;5267;positif
Gamenya asik. Seru. Cuma banyak leg. Lagi main. Tiba tiba gak ada rumah. Cuma kliatan senjatanya. Dan tiba tiba kembali kemenu layar hp. Bikin males main jadinya;1;gamenya asik seru leg main gak rumah kliatan senjatanya kemenu layar hp bikin males main;0;netral
Hallo dev, please untuk next update game di peringan lagi untuk device ram 3, dan bagi event uc gratis lah,ini game kan udah banyak pendapatan masa ngasih uc gratis aja kok pelit banget.;4;hallo dev please next update game peringan device ram 3 event uc gratis lahini game udah pendapatan ngasih uc gratis aja pelit banget;4019;positif
sudah waktunya untuk meninggalkan game, update semakin besar perangkat terlalu bekerja keras dan udah waktunya player kelas bawah yang modal gratisan untuk pensi???? makasih tencen udah ngasih semua harapan selama ini;5;meninggalkan game update perangkat keras udah player kelas modal gratisan pensi makasih tencen udah ngasih harapan;0;netral
PENTING!!! Tambahin fitur double jaringan min (kayak game sebelah), bisa aktifin wifi sama paket data biar ga ngelag;5;tambahin fitur double jaringan min kayak game sebelah aktifin wifi paket data biar ga ngelag;0;netral
Tolong kenapa untuk saya sekarang saya tidak bisa update tolong di perbaiki soalnya akhir akhir ini terlalu banyak bug dan juga banyak keluhan dari player soal bug ini mohon untuk segera di perbaiki;1;tolong update tolong perbaiki bug keluhan player bug mohon perbaiki;0;netral
Tod tolong kualitas lootingannya di bagusin terus yang adil gitu jangan pilih kasih kasian player yang serius main jadi tumbal player sampah. Makasih sudah memperbaiki fps game;4;tod tolong kualitas lootingannya bagusin adil gitu pilih kasih kasian player serius main tumbal player sampah makasih memperbaiki fps game;0;netral
Pubg ini gimana sih tolong di perbaiki lagi saya sudah berkali-kali buat mencoba update versi terbaru nya tapi tidak bisa bisa ini gimana sihh tolong di perbaiki lagi..;1;pubg gimana sih tolong perbaiki berkalikali mencoba update versi terbaru nya gimana sihh tolong perbaiki;0;netral
"Saya ingin PUBG makin Adain event besar besaran kayak collab sama anime yang lagi populer atau apa gitu.dan, gempley agak di Tingkatkan lagi lari nya agak kenceng pokoknya gempley nya pengen super miriah.berdasarkan hasil pengamatan saya, banya yang pensiun dari pubg karna mereka bosan dengan gempley yang gitu-gitu doang event juga sama contoh nya ada yang bilang begini ""PUBG kok gempley sama event nya makin ngebosenin yah gak kaya dulu "" jadi saya ingin dalam gempley nya agak di Tingkatkan.";2;pubg adain event besaran kayak collab anime populer gitudan gempley tingkatkan lari nya kenceng pokoknya gempley nya pengen super miriahberdasarkan hasil pengamatan banya pensiun pubg karna bosan gempley gitugitu doang event contoh nya bilang pubg gempley event nya ngebosenin yah gak kaya gempley nya tingkatkan;5994;positif
Teruntuk pubg tolong urusin yang nge cheat soalnya setiap mau main tuhh selalu bertemu dengan cheater tolong optimal kan penyimpanan nya dan grafik nya saya kasih bintang 4 dulu yaa, btw gamenya udh bagus kok??;4;teruntuk pubg tolong urusin nge cheat main tuhh bertemu cheater tolong optimal penyimpanan nya grafik nya kasih bintang 4 yaa btw gamenya udh bagus;-6124;negatif
Sering kalah disaat ada musuh bot maupun orang sayah ka bisa gerak gk bisa nembak aneh tp klo lg gk ada musuh lari normal bebas sana sini bisa. Mohon perbaiki..;1;kalah disaat musuh bot orang sayah ka gerak nembak aneh tp klo lg musuh lari normal bebas mohon perbaiki;0;netral
Saya sangat menyukai game ini namun tolong diperketat lagi sistem keamanan nya karena dalam situasi saat bermain Masi banyak yg memakai aplikasi ke-3 ataupun rasis dalam bermain sudah berulang kali melapor namun tidak ada ditidak jadi mohon pada pihak pubg agar bisa lebih adil dalam bertindak... ???? Terima kasih.....;5;menyukai game tolong diperketat sistem keamanan nya situasi bermain masi memakai aplikasi ke3 rasis bermain berulang kali melapor ditidak mohon pubg adil bertindak terima kasih;0;netral
Kecewa gw sekarang main PUBG, kenapa ya sering keluar pas login, padahal sebelumnya ini tidak pernah terjadi, jadi gw pindah game PUBG NS, gw dah males main pubgm lagi.;1;kecewa gw main pubg ya pas login gw pindah game pubg ns gw dah males main pubgm;0;netral
Game nya bagus untuk grafis juga keren, banyak fitur yg baru, namun kadang ada cheater nembak dimana kena nya dimana. Itu saja;4;game nya bagus grafis keren fitur kadang cheater nembak dimana kena nya dimana;-5423;negatif
Mantap lah ini versi poco m5 gak bisa stabil fpsnya di HD itu aja sih kekurangan nya selebihnya oke dan ini game battle royale dengan map terluas menurut gue the best;5;mantap versi poco m5 gak stabil fpsnya hd aja sih kekurangan nya selebihnya oke game battle royale map terluas gue the best;3818;positif
Gamenya bagus bgt dan untuk sego grafiknya juga mantab pokoknya mah, itu aja sih yg aku bsa sampaikan kepada piha PUBGM terimakasih:).;5;gamenya bagus bgt sego grafiknya mantab pokoknya mah aja sih bsa piha pubgm terimakasih;0;netral
Game nya bagus tapi sayang setelah saya update ada kendala saat masuk Katanya download berhenti karna jaringan wifi tak de lah Padahal dah selesai di update;3;game nya bagus sayang update kendala masuk download berhenti karna jaringan wifi de dah selesai update;0;netral
login lewat fb malah diarahkan ke chrome terus masuk ke fb bukan ke loby game. katanya karena jaringan padahal buka akun yg tertaut dengan google tetap bisa masuk.;1;login fb diarahkan chrome masuk fb loby game jaringan buka akun tertaut google masuk;0;netral
"Pubg ni game gk jelas, lagi nge-push solo baru turun langsung leg,tiba"" keluar dari game nya pas lihat hasil pertandingan malah -42 memang game rusak";1;pubg ni game ngepush solo turun langsung legtiba game nya pas lihat hasil pertandingan 42 game rusak;0;netral
Update baru nya sangat bagus,tapi saya cuma mau kasih saran sedikit: 1.tolong ?? event gratis nya diperbanyak kin 2.tolong ?? fragmen kristal merahnya untuk kombinasi nya di kurangi lah.misalnya cuma 20 fragmen Hanya itu saran saya,kalo dikabulkan saya kasih bintang 5 deh(?????)oke.Terima kasih ????;3;update nya bagustapi kasih saran 1tolong event gratis nya diperbanyak kin 2tolong fragmen kristal merahnya kombinasi nya kurangi lahmisalnya 20 fragmen saran sayakalo dikabulkan kasih bintang 5 dehoketerima kasih;516;positif
Bintang 1 dulu,,,setiap update pubg selalu ada bug mulu,,nunggu setiap update gak ada bug lagi baru naik bintang 5;1;bintang 1 dulusetiap update pubg bug mulununggu update gak bug bintang 5;0;netral
Selamat malam developer, saya ingin bertanya kenapa saya tidak bisa login di facebook dan pakai login dengan email juga tidak bisa tetapi pakai vpn bisa, dan yang terbuka akun pubg bru dengan id yg berbeda, bagaimana cara nya supaya akun pubg lama saya kembali seperti semula tanpa memamakai aplikasi vpn terimakasih;2;selamat malam developer login facebook pakai login email pakai vpn terbuka akun pubg bru id berbeda nya akun pubg memamakai aplikasi vpn terimakasih;0;netral
Game babi update 2.9 makin tamba frem masuk game lama, mending blood strike tidak ada fram dengan masuk ke game nya cepat, biar di device low tapi fps bisa 60 grafik nya juga hd. Bukan seperti game babi pubg grafik burik;1;game babi update 29 tamba frem masuk game mending blood strike fram masuk game nya cepat biar device low fps 60 grafik nya hd game babi pubg grafik burik;-3818;negatif
Makin buruk game ni sekarang kalo bagus semua hp android bisa dimainkan tidak bug ,,, main sebentar bug keluar sendiri gak ada sebab;1;buruk game ni kalo bagus hp android dimainkan bug main sebentar bug gak;0;netral
Setelah di update kenapa jd malah susah main nya.. Jd patah patah dan ngelak.. Jadi males deh main PUBG... tdk sperti biasanya sebelum di update... Selama tdk diperbaiki ,mending gua copot aja game ini ,pindah ke yg lain...jelek banget abis di update..harus nya lebih smoot tp ini malah sering ngelak dan patah patah parah deh pokoknya.????????????????????;1;update jd susah main nya jd patah patah ngelak males deh main pubg tdk sperti update tdk diperbaiki mending gua copot aja game pindah lainjelek banget abis updateharus nya smoot tp ngelak patah patah parah deh pokoknya;0;netral
Ada peningkatan, namun terkadang terlalu sulit dan musuhnya tidak seimbang (terlalu keras) hingga terasa malas untuk bermain.;3;peningkatan terkadang sulit musuhnya seimbang keras malas bermain;0;netral
Game bagus saran klw sudah masuk 5 besar harus nya jngan ada yang pakai mobil lebih baik di hilangkan mobil nya atau di diskualifikasi aja klw ada yang bawa mobil setelah 5 besar;4;game bagus saran klw masuk 5 nya jngan pakai mobil hilangkan mobil nya diskualifikasi aja klw bawa mobil 5;0;netral
"Plis lah udah update gini malah ada bug&lag seperti susah login kebanyakan server error padahal sinyal baik"" aja malahan sama pakai wifi gitu juga tolong di perbaiki secepat mungkin";1;plis udah update gini buglag susah login kebanyakan server error sinyal aja pakai wifi gitu tolong perbaiki secepat;-4019;negatif
"Udh update banyak"" eh pas main nggak bisa undang teman"" ku yg Sudah update itu gimana sih....tolong lht gua udh update tapi di pubg blng gua blm update tolong lh..game rusak";1;udh update eh pas main nggak undang teman ku update gimana sihtolong lht gua udh update pubg blng gua blm update tolong lhgame rusak;0;netral
